row_id,Actual,xgb_proba
7469,0,4.125071e-06
15814,1,0.6493234
3437,0,0.11779037
19879,0,0.010228351
1894,0,0.0011114791
25888,0,0.00012329519
2735,0,0.00079803116
3441,0,9.981641e-05
23736,1,0.97218657
23218,1,0.9999939
14811,0,0.46855304
8912,0,0.26460388
7904,0,0.00044457463
8562,0,0.0069747246
18120,0,0.018421136
13722,0,0.09596203
12441,1,0.94810677
19030,1,0.95657283
15144,1,0.00042038882
21896,0,0.0013011105
13743,1,0.56073874
24136,0,2.7484724e-08
25008,0,0.12776764
25556,1,0.9989058
24807,1,0.2395877
16548,0,0.09734839
11867,1,0.9999763
15070,0,1.3128555e-07
19079,1,0.96110433
3546,1,0.809749
8665,1,0.01364807
5752,0,0.0006143452
21912,0,0.22244903
20329,0,0.106797434
6420,0,4.2640717e-05
17504,0,7.290954e-06
26483,0,0.026657995
18198,1,0.99351877
27606,0,0.38510412
22377,0,0.0011779312
10804,0,0.114546366
24592,0,0.00027396946
18894,0,0.0007194802
19044,0,5.706639e-07
3290,0,0.00048475483
17206,0,0.048612334
29381,0,0.0025215275
23890,1,0.179682
24614,1,0.07803002
27056,0,0.0001512091
12459,0,0.0061795926
2364,0,0.5257681
12485,1,0.9999871
6,0,0.0060375673
21634,0,0.093614526
16459,0,0.0034714197
21621,0,0.0016002145
1575,0,0.18815126
15648,0,5.206922e-05
17553,1,0.9999975
23149,0,3.6817724e-07
28031,0,0.00015565088
1885,0,2.8159591e-05
5855,1,0.43224174
11331,0,0.046427857
25468,0,0.02058291
5988,1,0.9991242
14214,1,0.45588002
14477,0,1.0996022e-06
28424,1,0.98574823
21904,0,0.0005256996
22253,0,0.6807572
26519,0,2.7503293e-07
25171,0,0.07728366
21414,0,0.54333204
1299,1,0.5298732
2110,0,0.00048202407
17694,0,1.8556561e-06
5084,0,0.0029409986
12854,1,0.67875886
28154,1,0.9987841
14924,0,0.039249867
29693,0,0.33615455
16765,0,0.00051622995
4579,0,2.759539e-05
20214,0,1.0326487e-06
25214,0,0.0034363873
14867,0,0.009113064
26561,0,0.0043083425
29210,0,2.2498321e-05
7513,0,3.5015273e-05
22284,0,0.08367593
9427,0,0.0050229584
23722,1,0.12427906
23435,0,0.28177738
9606,0,0.048391122
9689,0,4.6155816e-07
16343,0,1.6982127e-06
21616,0,0.028304538
13763,0,4.3599863e-05
27886,0,0.0010477933
10155,0,3.139667e-05
28956,0,5.814636e-05
30530,0,0.115315616
25866,0,0.029988518
14973,1,0.011696702
6847,1,0.4224735
23414,0,0.07961787
26864,0,0.00015362201
14222,0,0.028194852
20094,0,0.00079349655
5972,0,5.1802763e-05
6116,0,0.34175086
4413,0,7.2765186e-05
29715,0,0.00079037534
7557,0,0.5468724
13094,0,0.43326417
21304,0,0.34836772
25536,0,0.0007126171
13079,0,0.32388207
15732,0,0.4052313
263,0,0.000356784
7962,0,5.2146794e-07
2995,0,0.6256727
5301,1,0.9404883
8309,1,0.5317338
17348,0,0.00047583206
19431,0,0.005420402
2491,0,4.7371284e-07
1553,0,0.008337737
5292,1,0.31672895
28953,0,0.5340007
25249,1,0.99981195
777,1,0.91430306
27747,0,0.0014333738
7286,1,0.9999212
11742,0,8.070486e-05
4993,0,0.0025947848
819,0,4.309083e-06
22952,1,0.98929477
30185,0,3.8387546e-07
25319,0,0.0018474603
210,0,0.004065478
7011,0,0.0001128853
16671,0,0.78121626
12158,0,0.072205395
28346,0,4.7665074e-07
17881,0,4.346652e-07
6172,0,0.3535495
25745,0,1.3181515e-05
346,0,2.0269681e-05
3331,0,1.5716774e-05
8202,0,0.43301034
8802,0,0.22993979
30063,0,0.0048666573
3845,0,0.064945385
8998,0,0.0022078152
9962,1,0.5007298
20292,0,2.9169548e-06
15055,0,0.06153379
8864,0,0.00015806712
17224,1,0.90241975
1427,0,8.9870355e-07
4552,0,0.0026671358
22668,1,0.8949545
19051,0,0.0024722163
22038,0,0.0019152701
28796,1,0.14291523
9756,0,0.00021753715
5582,0,1.4255904e-05
23125,0,6.539412e-07
16120,1,0.11227561
3695,0,0.43771842
4804,1,0.22747694
21771,0,4.7226582e-05
23286,0,2.7880518e-05
19090,0,1.8901232e-05
6537,1,0.9964737
8129,0,2.4777264e-05
3425,0,1.0733215e-09
6982,0,0.03307122
8139,0,0.3527261
10626,0,0.051575236
10674,0,0.00038769466
1169,0,0.5964089
17398,0,0.19472635
8961,0,0.0010253505
29126,0,0.118120916
12572,0,0.2901939
12460,0,5.4718694e-06
17737,0,0.4933738
19497,1,0.9998615
24549,0,5.6992703e-06
23470,0,0.005199582
9891,0,0.45573053
25118,0,0.53508466
5846,1,0.9999875
22135,0,6.8493905e-06
24383,0,0.09186891
6379,0,1.6242861e-06
4385,0,0.040584218
1807,0,0.0020786982
22172,0,1.065263e-06
5796,0,0.1418081
16743,0,0.13039349
18425,0,0.40350622
28079,0,9.1451335e-07
26240,0,0.017418867
671,0,7.10603e-07
7383,1,0.99992955
20469,0,0.19474146
7389,0,0.029343601
29760,0,0.28577968
4248,1,0.99996865
13372,0,0.031392317
18895,0,0.00018318728
18116,1,0.9999995
22760,0,5.1026655e-06
517,0,0.042056743
16626,0,0.0021301494
6950,1,0.9743164
14868,0,0.004163513
29704,1,0.862714
22647,1,0.907733
15416,1,0.75575703
21443,1,0.70633835
13442,0,0.90644085
24637,1,0.8779544
7749,0,6.8669826e-05
11482,0,0.00065028365
14065,0,0.011830517
8790,0,0.5807551
9882,0,0.00022332053
10742,0,0.0075140083
12106,1,3.0900544e-06
12123,1,0.07955874
25065,0,0.12150756
3410,0,0.460177
4493,0,0.0013360865
7616,0,2.3695498e-05
29913,1,0.1299158
5581,0,0.00015859901
2009,0,0.41259533
21580,0,0.04972762
11199,0,0.4909718
2075,1,0.034348138
15176,0,0.0046087517
10448,0,0.008549604
12008,0,0.014969315
20331,0,7.796012e-06
14439,0,0.00020747854
8431,1,0.99999785
4607,0,0.001740141
9509,1,0.37277433
9914,1,0.5303141
9729,0,0.055960752
1096,0,0.009584602
3727,1,0.36870706
25701,0,0.009150718
26788,0,0.026264336
26781,0,4.0768962e-05
19562,0,0.0019326764
2352,0,6.9319657e-07
12254,1,0.99998903
9369,1,0.1004673
3876,0,0.18669172
25191,0,0.001165319
20859,0,0.029851837
25062,1,0.02322591
18460,0,0.0030388245
20870,1,0.8603647
20468,0,0.0062239934
228,0,0.10590778
17669,0,1.0173605e-05
9494,0,0.031614963
23618,1,0.65785205
18868,0,0.0012614123
13678,0,0.0047626686
14492,0,0.0014027595
22490,1,0.020508507
26155,0,3.9431106e-06
28682,0,0.035940167
29645,1,0.0007520119
19698,1,0.91898286
16839,0,0.9564572
4871,1,0.0460263
18824,0,0.007424521
394,0,0.00058346393
8298,0,0.009073686
14209,0,0.8940697
12612,0,0.2894554
1074,1,0.9999995
3455,0,0.051464394
2173,0,0.6934802
12286,1,0.297882
728,0,0.0009415066
18338,0,0.0035608504
7786,1,0.5847514
6776,1,0.22963804
22163,0,0.36912152
7970,0,0.0018626216
22602,0,4.7456115e-06
29026,0,0.0009888951
12662,0,9.057927e-06
23055,0,0.11959626
1426,0,0.021244135
17510,0,5.1318922e-09
859,1,0.19329606
3588,0,0.0005872611
21020,0,0.014954242
22036,0,0.030224342
28027,0,0.41688448
19012,1,0.00022330241
19235,1,0.91368234
14601,0,0.00016800272
16507,1,0.9998479
5689,0,0.43865553
2784,0,0.0007809169
10193,0,0.18938412
25882,1,0.16694644
27785,1,0.9729339
16582,1,0.6939819
27921,0,5.634359e-07
30173,0,0.00022286449
1578,0,5.2009516e-05
20925,1,0.041984614
14635,0,1.6969997e-08
22125,1,0.66458076
20498,0,0.0014537513
5433,0,0.023827946
6739,0,0.17025506
16200,0,0.032260764
11857,0,0.0034303176
19361,0,0.0046677073
4365,0,0.19075888
6998,0,0.00023526589
2549,0,0.0036274942
4180,0,6.2872277e-06
10780,0,0.78476316
285,0,0.00048287094
9489,0,0.077318124
4080,0,0.0323132
25085,0,1.3791174e-07
25942,0,0.007275427
14398,0,0.0013490719
7104,0,0.06814147
21747,0,2.5103678e-05
19277,0,8.1565486e-07
27479,0,2.611831e-05
4500,0,0.032419574
1045,0,0.002548938
302,0,0.018474963
25831,1,0.9795943
8374,0,0.020663736
19763,0,0.2429305
18282,1,0.8918454
13676,0,0.059744827
18637,0,0.0066789268
3474,0,0.11390496
1285,0,0.6230707
25306,0,0.012718026
4645,1,0.93545276
1741,0,5.544582e-05
25302,0,8.233553e-07
4856,1,0.9999957
25761,0,0.004532178
25405,0,0.7225352
1696,0,0.9311545
27216,0,0.64712495
13896,0,0.014219411
10947,0,0.14410283
6318,1,0.09822688
2497,0,0.7611435
11053,0,0.0033091262
28080,0,0.820842
13731,1,0.95583665
27247,1,0.9999974
19767,0,0.06318717
2631,0,0.17737779
20326,0,1.3558938e-06
13036,0,0.0038157862
16917,0,0.1664271
18028,0,3.3102233e-07
2893,1,0.9994929
22570,0,0.20924689
17799,0,0.0007354263
5238,0,0.00010413892
28182,1,0.69751495
16145,0,0.15792555
15556,0,0.24040487
30419,0,0.00025298577
5959,0,0.10370144
25598,0,0.00013974757
632,0,0.0408813
30071,0,0.011670767
16562,0,0.025760511
18242,0,0.019867158
17702,0,4.3378895e-07
30405,1,0.9998122
21153,1,0.093353376
23081,1,0.8091225
20428,0,0.006238113
24490,0,1.0643252e-05
5559,1,0.13391979
4164,0,0.00072191324
9375,0,2.718987e-06
26964,0,0.0683995
4245,1,0.9173904
26233,0,0.005509645
23123,0,0.028378624
21473,1,0.9998927
4407,0,3.209872e-07
18070,0,0.012196901
27993,1,0.9983924
22003,0,0.121381536
640,0,0.18516637
29621,1,0.9647856
18312,0,0.05211059
1934,0,0.0939917
15279,0,1.2010814e-06
29549,0,0.38474885
29456,0,0.07933966
11678,0,2.6110489e-05
28010,0,3.81628e-07
27262,1,0.99886
27685,0,0.6331886
2875,1,0.99998784
8626,0,3.002045e-07
12213,1,0.9795542
6627,0,0.0046836357
26717,1,0.27024657
9184,1,0.9999968
11595,0,0.32063225
20723,0,0.008395362
6137,0,0.037497446
20028,1,0.034744978
5068,0,0.00020178284
17040,0,0.364654
4572,1,0.80213207
17951,0,0.0011428687
17184,1,0.020705106
28067,0,0.00027616974
4768,1,0.9788356
26608,0,0.6258949
25012,0,0.0034354336
2507,0,0.011432498
30236,1,0.41413593
29270,0,6.700295e-07
30153,0,0.19380693
25251,0,0.0032182506
14451,1,0.9997862
17563,0,0.004082399
26533,0,0.21061237
4376,0,0.17941272
8013,0,1.1260768e-06
29061,0,1.0670234e-07
3229,0,0.05619354
4140,0,0.010496537
14063,0,0.00082621473
8426,0,0.5792956
22987,0,0.24339105
23359,0,0.0025490217
6274,0,0.0017169873
12736,1,0.8630421
14680,0,0.41166985
6282,0,1.1211033e-07
4944,1,0.99153507
18255,0,0.6173547
5106,0,0.0012518073
30223,0,7.947803e-06
24403,1,0.9985097
11303,0,0.67064106
9228,0,0.15998918
10359,0,1.1790411e-05
11364,0,0.0001501343
8586,0,0.0012543334
14296,1,0.00951713
13574,0,0.7528904
4330,0,0.0014732287
23746,0,0.00058789586
2750,0,0.009298998
1425,0,0.001058212
18751,1,0.9995316
30217,1,0.38594413
16416,0,0.0059121395
9139,1,0.9999174
14690,0,0.0013386135
12316,1,0.037892252
1606,0,0.1014707
4913,0,6.663889e-05
7047,1,0.08153225
20285,0,0.72396576
23851,1,0.9998448
28333,0,0.0035742025
5751,0,0.1885228
25600,0,0.00010622579
26484,0,0.4806848
11729,0,0.020503161
1107,0,0.60612273
28020,0,0.24123363
27820,0,0.032185018
9563,0,2.4185993e-06
27162,0,0.03086288
23348,0,0.003895396
21160,1,0.69918704
9431,0,1.5427937e-05
28511,0,0.00030043357
20057,1,0.9817799
7101,0,1.575927e-06
27604,0,0.04422183
11494,0,0.02457753
13126,1,0.076144904
12186,1,0.27437085
6463,0,7.2208236e-06
13972,1,0.9949944
14663,0,0.043594077
23110,0,0.024081036
26824,0,0.07196898
13454,0,0.0033970918
22008,1,0.17115062
23990,0,0.08212172
290,0,0.008642094
15502,0,0.06293899
3780,0,9.274213e-06
29134,1,0.29732832
22879,0,5.1523566e-06
16796,0,0.0049737245
22095,0,2.5372517e-05
17717,0,2.0493613e-05
2930,0,0.00037111752
29422,0,0.0002693764
21852,0,0.0015415128
30680,0,0.014624134
26667,1,0.99993074
6778,0,1.3952675e-07
13855,0,1.1736304e-05
14849,0,0.7357891
6832,0,0.014615876
7748,0,0.09368744
15530,0,0.0019425618
18619,0,0.017514996
1007,0,9.687701e-07
17989,0,0.025404725
25512,0,0.027108265
27458,0,3.1932075e-05
17890,1,0.08217864
7310,0,0.43721622
5235,1,0.8892343
7174,1,0.9997651
19020,1,0.9998921
22924,1,0.007231638
29274,0,0.0022647164
6380,0,0.0015654794
6863,0,0.04175391
18721,0,6.242623e-07
8557,0,8.978502e-05
29699,1,0.999503
22446,0,0.00828519
1632,0,0.00025115302
6710,1,0.99960226
7123,0,3.1017273e-09
22665,1,0.87399083
4169,1,0.99799407
3459,0,0.0069017424
27521,0,0.0012990327
22951,1,0.95672154
14369,1,0.38521045
14210,0,7.915693e-06
17529,1,0.99980444
11816,0,2.2758265e-06
11561,0,1.1892947e-06
26413,0,0.6312275
23949,0,6.144217e-07
6049,0,0.0022321555
18941,0,0.001892016
8453,0,1.0607912e-06
9564,0,0.14216788
22791,1,0.021266613
6072,0,4.099767e-06
19638,0,2.5978627e-06
29951,0,0.38293263
28102,1,0.9999906
3486,1,0.7595513
9084,0,1.684499e-07
6448,0,4.486499e-07
2780,1,0.9962769
28925,0,0.032073487
27808,0,0.07925812
17835,1,0.9747161
25202,0,0.015476
7825,0,0.026821924
16122,0,5.186386e-05
21822,0,7.7735154e-07
24023,0,0.45485497
27050,1,0.8888131
30423,0,0.009188084
25668,0,0.00020345025
29656,0,0.35746723
2172,0,0.06391557
23339,0,0.0017052012
5389,0,0.59537596
14252,1,0.9332037
1498,0,0.1294109
23958,0,0.025228197
10731,0,2.9075063e-06
12935,0,0.026359757
9456,0,0.54837936
19219,1,0.9999994
4723,0,1.9735955e-06
27818,0,0.28436023
6278,0,2.6032344e-06
27022,0,6.511532e-07
11357,0,0.59396154
30097,0,0.026408546
28494,0,0.010788903
13352,0,0.00020592845
27277,0,0.027706798
2689,1,0.99907386
21804,1,0.46870288
27517,0,0.7038392
6235,0,0.16975522
1297,0,0.0020247204
11056,1,0.90160125
9034,0,2.6996008e-06
7265,0,1.0733163e-07
4598,1,0.44106853
59,0,0.016192887
12345,0,0.18591699
8245,0,9.1568974e-05
10977,0,0.0065679727
16494,0,0.5961419
28763,0,0.040478926
26745,1,0.16582747
548,0,0.034463655
6972,0,8.3242514e-05
7450,0,0.0044047968
10070,0,0.020174598
30225,0,0.004122925
18541,0,0.10781005
19043,0,0.0012064473
3794,1,0.85389733
17032,1,0.98260236
18573,0,0.28566206
10084,0,2.7981469e-07
15406,0,0.31660485
23771,0,0.13214196
25553,0,6.224153e-07
4485,1,0.9444313
8980,0,0.9289858
25515,1,0.8322127
8498,0,0.012592406
16733,1,0.36723542
20712,1,0.027106322
10814,0,0.0016493723
20150,0,0.03073269
24379,0,5.6648667e-05
5001,0,0.038403112
4773,0,0.01691094
6478,0,0.0015513396
27622,1,0.9999938
27913,0,4.013016e-06
19388,1,0.3387806
3817,0,0.0011803247
17648,0,0.24837507
16664,0,0.0009957924
11104,0,0.06638424
16875,0,9.31123e-06
28779,0,0.097789966
30376,1,0.87300164
2291,0,0.0002880627
1053,0,0.0035680821
7610,0,0.00017997703
4488,1,0.21373126
11726,0,0.0031589034
1637,0,4.681022e-05
15284,0,0.80354893
9243,0,2.0891062e-07
13066,0,0.0012072357
5023,0,0.75222635
9236,1,0.8285967
21573,0,0.05204478
21476,0,0.011831783
14109,1,0.8441403
10174,0,0.11525983
18557,0,0.85291046
11527,0,0.0034006936
15928,0,1.1089538e-06
7196,0,0.008826873
24597,0,0.33228457
10355,1,0.90978783
87,0,0.000420577
9092,0,5.4885713e-05
28036,0,0.0144225955
18074,0,0.009032892
14135,0,0.18358245
9607,1,0.9773645
7747,0,8.2593506e-05
3014,1,0.8840841
23173,0,0.00031393862
6849,1,0.03635405
17339,1,0.99979526
8838,0,0.04771445
1400,1,0.106811315
9542,0,0.00011779772
11138,0,2.1187018e-06
24930,1,0.036067244
9383,0,0.00030708482
24575,0,0.001463411
29453,0,0.015026564
8152,0,0.026090354
28719,0,9.274657e-07
15475,0,0.024001826
2220,0,0.09179981
252,1,0.96504766
20307,1,0.99592507
22147,0,1.7545859e-05
15750,0,0.009753249
14599,0,0.00986432
23778,1,0.99998236
1847,0,0.115642145
19258,1,0.84771234
24072,0,0.87796086
16947,0,0.28985304
14900,0,0.010117047
25713,0,1.8066425e-05
9215,0,0.05950749
24816,0,0.0003086201
23562,0,0.0019579318
18761,0,0.43923038
13387,1,0.9943119
6466,0,0.21489435
19517,0,0.00022678265
11992,0,0.00012231995
27361,1,0.99997795
27415,0,1.6035739e-06
1431,0,0.04428331
5233,0,0.00028281385
10766,0,0.002506561
852,0,9.990069e-05
13904,0,0.48190185
10856,1,0.8889699
11629,0,3.290479e-05
29805,0,0.00053391064
10877,0,3.3290405e-08
23236,0,0.010477551
5605,0,0.018106917
11123,0,0.0012334208
16165,0,5.207632e-05
20645,1,0.91267335
3161,0,0.15984331
29924,0,0.22968015
29206,0,0.13069807
29135,0,0.0037189869
3981,0,1.4754598e-06
29158,0,1.2804418e-06
14558,0,0.88811225
24183,1,0.9994423
1218,0,0.01921439
11757,0,0.060602047
18535,1,0.3512981
28556,0,1.0571328e-05
27435,0,7.0339665e-06
26550,0,0.36725077
20268,0,0.00010279211
13408,0,6.063398e-06
3485,0,0.15113029
7856,0,0.10987665
20191,0,0.46219805
16920,0,0.3064175
14831,0,0.27176762
7591,0,0.34836978
6933,1,0.7839326
28248,0,0.004436894
26757,0,0.00562766
1490,1,0.999926
7019,1,0.070021555
24170,1,0.74999493
3915,0,1.950969e-05
21365,0,0.021310367
4068,0,0.4444127
10648,0,2.5268662e-05
2766,1,0.8653684
1928,0,2.7560766e-06
13131,0,0.00025880293
17341,0,6.314059e-07
11349,0,2.8403323e-05
7704,0,0.0027674537
12982,0,0.053532097
15219,0,0.32500973
29676,0,0.19708234
11249,1,0.50392294
8585,1,0.12943679
22558,0,0.29688695
25049,0,0.0044097304
18530,1,0.46155617
20288,0,0.069013156
5273,0,0.022405608
29816,0,0.0029029509
9088,0,0.25521338
13608,1,0.08903843
16431,1,0.44103345
11486,1,0.20388062
16924,0,0.0013468618
30505,0,0.016585484
3482,0,0.0034937663
23577,0,0.21385203
23035,0,0.0003002795
11875,0,0.0008193424
3764,0,0.0018932312
4016,0,1.2656932e-06
25257,0,0.004899341
23914,0,2.400837e-05
26726,0,3.3034357e-08
18908,0,0.08677757
23935,0,1.3439006e-05
5598,1,0.96812797
9910,0,0.00016454294
3132,0,0.0004054323
17959,1,0.5576958
4975,0,0.002685748
20029,0,0.027658053
9467,0,0.00020163301
11184,0,0.02788429
15767,0,0.9480099
17640,0,0.047115754
4386,0,5.296945e-07
29075,0,0.04747663
1090,1,0.91477424
1960,1,0.2424294
27570,0,0.001487649
22214,0,0.002022395
315,0,0.08501904
19895,0,0.00023212885
8942,1,0.43967396
16079,0,0.00038195422
15058,1,0.85736823
4210,0,0.00013439207
20540,0,0.0014536384
7927,0,0.004670358
17480,0,0.34945533
18617,0,0.5671347
13762,0,5.4340476e-06
4170,1,0.3513643
29634,1,0.9453245
29365,0,0.013861979
20222,1,0.68094254
29998,0,0.08995225
13523,0,0.007292922
28592,0,0.16209042
26816,0,0.2330402
20935,0,0.025038404
14957,1,0.3361797
11440,0,0.0074178046
26900,0,3.3969215e-08
26601,0,0.14953479
14786,0,0.0042322828
27922,0,0.56065303
16252,0,0.47241777
14847,1,0.9999411
26472,0,0.0004028973
22452,0,0.002547108
29150,0,0.0609335
9165,1,0.076424815
26008,0,0.71210134
10445,0,2.401011e-05
25064,1,0.8344554
13719,0,0.14349674
5192,0,0.574687
2656,0,0.060404558
17514,0,0.0034246417
6521,0,0.2128711
6751,0,3.2402625e-07
4769,0,0.013633994
3228,0,0.0011340664
15706,0,0.0015968151
14542,0,0.16280359
4770,0,0.45978665
16848,0,0.052758757
28298,0,1.0822998e-05
1054,0,0.49839336
21154,1,0.00074926467
28092,1,0.70824975
16700,0,0.0004605644
17582,1,0.99999166
16886,0,0.2187204
19297,0,0.000110335386
29489,0,0.011176555
18789,0,0.001524213
13167,0,0.003478667
4960,0,0.16160591
5819,1,0.9999937
13453,1,0.3167147
23994,1,0.8917511
17841,1,0.12857893
28591,0,0.6828758
24801,0,0.013810905
5033,1,0.76640475
11982,1,0.12258418
9792,0,0.00039899664
6211,0,0.019340536
24065,0,0.4000206
21109,0,0.00019538349
12473,0,3.4798195e-08
13184,0,0.02742119
22234,0,0.0015521256
27358,0,0.013383748
20998,0,3.9015216e-05
21622,0,0.5945424
20601,0,0.0002559037
25123,0,0.019974083
12735,0,2.658939e-07
14417,0,0.4707562
18022,0,1.5227394e-08
20227,1,0.34154847
8681,0,0.0003501993
3825,0,0.0645541
25952,0,0.82907194
5955,1,0.99973816
1234,1,0.5627574
13067,0,0.13371766
2751,0,0.026914053
20219,0,0.00034890964
11636,0,0.02443625
11142,1,0.95401967
1100,0,7.903314e-07
20107,0,6.807465e-07
12803,0,0.0003198512
10321,1,0.99965715
659,0,0.051318053
15842,0,0.0009259158
19708,1,0.18451981
17880,0,0.0012267418
13070,1,0.97235787
7687,0,0.020434614
28774,1,0.8217242
23401,0,8.8533685e-05
5303,0,0.012284038
25511,1,0.9999461
21873,0,5.4753878e-06
2338,0,7.044205e-08
28939,0,0.0007490944
14049,0,0.17740512
21155,0,6.5192376e-07
8318,0,0.74868435
6754,0,0.0023812605
18418,0,0.009133621
7906,0,0.00026546887
11831,1,0.8921376
1070,0,0.0001443599
963,0,0.03331501
14339,0,0.0147320265
30358,0,9.87434e-08
25957,0,0.0033396438
5294,0,0.81813085
19892,1,0.79301137
24446,1,0.44481927
7948,0,1.16785595e-05
16521,0,1.5329075e-05
216,0,0.0050303303
14127,0,0.28737053
22030,1,0.9999696
19021,0,0.15674038
28350,0,0.00016172396
16614,0,0.26928413
3934,0,0.0002347257
24911,0,0.0052188206
12377,0,0.020797022
8469,1,0.2967198
13877,0,9.766535e-06
2511,0,0.7452326
12484,0,0.113397434
22934,1,0.009331645
13159,0,1.239496e-05
9980,0,2.7848094e-07
26815,0,0.00023650241
9101,0,0.8057238
23337,1,0.96845144
24507,0,0.000292223
26999,0,0.3910904
21786,0,0.0014154959
15207,1,0.9628888
11129,1,0.68795633
17644,1,0.9999676
10244,0,0.0010103952
23885,0,0.050907124
21539,1,0.78789437
7158,1,0.006559543
26327,0,0.010485949
11582,0,0.1403227
21073,1,0.53075176
8754,0,0.0024169062
535,0,0.5883039
8529,1,0.086945616
28262,0,0.01398536
16057,0,1.2996093e-05
5342,1,0.10225843
18572,0,0.0021992226
22344,0,1.8101221e-07
30061,0,2.1062217e-08
10239,0,0.0040489696
30444,0,4.3154563e-05
24950,0,0.009954392
26496,0,2.4495099e-05
18071,0,0.0001993469
7491,1,0.9732642
28238,1,0.9246695
2186,0,0.10996282
25780,0,0.6468876
22058,0,0.17601272
10186,0,0.8944461
17483,0,0.0022228041
26740,0,0.2515954
15082,0,0.7628522
514,0,0.0057839854
10066,0,0.3363791
7734,0,0.006946531
22825,0,0.09358934
27391,0,1.7433125e-06
17533,0,0.195608
2649,0,0.5802761
7599,1,0.8383781
23731,0,0.18634588
27143,0,7.3370247e-06
9289,1,0.9998729
834,0,0.059117563
11338,0,3.38173e-05
15159,0,0.00032678046
4175,1,0.192552
19186,0,0.0014048236
5134,0,0.00096954545
23672,1,0.022849998
20385,0,0.0660058
3508,0,2.2391996e-06
3678,1,0.030348532
14190,0,0.015551326
25671,0,1.1134215e-05
17692,0,0.002069617
17415,1,0.99927
7924,0,0.19224459
20892,1,0.77222466
22890,0,0.0031429108
20128,0,0.0010336973
12876,0,0.002611245
29477,0,0.30245954
7601,0,0.01872198
2979,0,2.2114342e-05
28394,0,0.00072095345
26737,0,5.793179e-06
18929,1,0.9999833
9449,0,0.0010873124
10946,0,0.000797341
28493,0,4.3364133e-05
15495,1,0.9999441
17376,0,7.161755e-05
11348,0,1.0853279e-06
25268,0,0.0004831253
1686,0,0.46164468
9123,0,0.00045487037
8429,0,8.59254e-05
11114,1,0.010748667
25004,1,0.09007066
23559,0,2.0956319e-05
437,0,0.00012389354
26525,0,0.00021872243
7206,0,5.697015e-08
27578,0,3.9398174e-06
1711,1,0.50843513
24008,1,0.13310975
26544,0,0.0016319598
11082,1,0.9478363
119,0,3.9484996e-07
15017,1,0.09739635
6075,0,0.01753315
2463,1,0.9192611
6236,0,0.28156155
24399,1,0.9999727
29227,0,0.27603555
4908,0,0.00035828
29023,0,0.26509926
12860,0,0.045106348
5784,0,0.0017827682
17632,0,0.00070420664
19804,0,0.009761261
16989,0,0.00030785723
28407,1,0.017115902
28006,0,0.059349418
23481,0,0.076486126
27803,1,0.99971646
20322,0,3.7012567e-05
1305,0,0.00029721088
20639,0,0.024104435
10172,0,7.823007e-09
28977,1,0.95349437
641,0,0.79062074
7408,1,0.77873033
8479,1,0.11411426
29167,0,6.747717e-06
14937,1,0.7508188
17452,0,0.1319729
894,0,0.48024744
15045,0,0.0032069983
4045,0,0.0011891061
7744,0,0.030274522
13437,0,1.1374763e-07
2544,0,1.2188513e-06
23114,0,0.030559994
22582,0,1.17020945e-05
27037,1,0.9999615
17953,0,9.662133e-07
14723,1,0.9213957
17413,1,0.014077128
11586,0,0.0005830392
14101,1,0.026026456
24854,1,0.4250362
5949,0,0.41493508
4196,1,0.9999999
9824,0,0.0014551177
18953,0,0.7452946
3415,0,0.0012038918
28153,1,0.0015499281
16487,0,6.4684485e-07
28724,0,0.67082983
9096,0,0.5234259
6942,1,0.99042726
29792,1,0.0036301007
5032,0,0.1441856
7951,0,0.0038483324
7362,0,0.025646906
18838,0,2.3212458e-07
27271,1,0.99232566
4111,0,6.194266e-05
15583,0,0.00054337824
14848,1,0.55456054
3573,0,0.18618995
3611,0,0.0029443577
25176,0,0.00035313933
4401,0,2.1823998e-07
19567,0,0.4881783
12643,0,1.2046022e-05
28266,0,0.009141501
6226,0,0.0021621254
8821,0,0.017240588
13246,0,0.5088841
26654,1,0.98901343
21252,0,0.04840644
20172,1,0.69927037
17721,0,0.012013761
19184,0,0.80449134
19883,0,1.6818434e-05
19306,0,0.21784858
11200,0,0.11776105
11209,0,0.00067295734
29680,1,0.58436286
26119,0,0.002003098
2483,0,0.35507703
12139,0,0.040827096
15724,0,0.010819096
3853,0,0.010860505
8222,1,0.4076976
17324,0,0.00015178982
6948,0,0.39556375
10271,1,0.2980973
25994,0,9.4164745e-05
11632,1,0.9990778
20280,0,0.24389039
4352,1,0.7373435
17113,0,0.00045662987
10975,0,0.0008121329
13505,0,2.9578055e-06
13621,0,0.30182013
17203,0,0.04387334
10028,1,0.7534326
17073,0,0.0009292959
12794,0,4.4363445e-05
2147,0,0.005880871
4039,0,0.043364335
27933,0,0.02494746
25101,0,0.00860977
17419,0,0.00058872916
12468,0,0.0004060949
12961,0,0.011837364
2640,0,2.2000626e-05
11747,1,0.049265154
29925,0,0.0006893704
28942,0,0.0052552233
20120,0,0.64826244
15807,0,0.0002144487
8981,1,0.86101013
96,1,0.80393094
1645,0,0.071379855
14678,1,0.9992459
22157,0,8.587781e-05
2203,0,0.0003024421
21117,0,0.0069697136
11837,0,9.416538e-05
27148,1,0.3129588
2156,0,0.0012007894
19587,0,0.008900483
17818,0,0.50870603
21240,0,0.003384991
8632,1,0.30456838
