row_id,Actual,rf_proba
17644,1,0.9593889000200361
10244,0,0.03281781645041834
23885,0,0.02244199537403691
21539,1,0.6482016629622734
7158,1,0.1612691005232674
26327,0,0.0035099936795659104
11582,0,0.2526483503851814
21073,1,0.4012941778748395
8754,0,0.002914587363795326
535,0,0.38657646260614986
8529,1,0.18620243639657763
28262,0,0.47109535781656936
16057,0,0.000276953052524581
5342,1,0.2553087215101995
18572,0,0.034245542424398694
22344,0,0.0003292240011474403
30061,0,8.556095729019946e-05
10239,0,0.006947266722653155
30444,0,0.011658860802329085
24950,0,0.13567389511939873
26496,0,0.0008409128714937
18071,0,0.004163879919579894
7491,1,0.9219764438210469
28238,1,0.8199346608729955
2186,0,0.040019575072587535
25780,0,0.23609691911475697
22058,0,0.273353815490855
10186,0,0.15573335242018138
17483,0,0.011825652047753814
26740,0,0.39093034465523446
15082,0,0.32614934652475314
514,0,0.13048349006021615
10066,0,0.26087561553742106
7734,0,0.20553564548019776
22825,0,0.19246510272658676
27391,0,0.0008433856695145687
17533,0,0.09435085952355199
2649,0,0.4305358883226846
7599,1,0.7609829657551692
23731,0,0.35821943897039615
27143,0,0.00011974302090297756
9289,1,0.9739297685342784
834,0,0.10400936381803444
11338,0,0.018019631013036597
15159,0,0.004190037793031978
4175,1,0.37845755448219004
19186,0,0.05865741568602628
5134,0,0.019209512198958473
23672,1,0.09431460338295164
20385,0,0.041282981964478965
3508,0,0.0034047659346989195
3678,1,0.16757419406501442
14190,0,0.16771102513845448
25671,0,0.00034605778128650737
17692,0,0.008489477679885516
17415,1,0.459431286016668
7924,0,0.40221315409656766
20892,1,0.6751011533284926
22890,0,0.027306113097828565
20128,0,0.0377341127277651
12876,0,0.05748374713532141
29477,0,0.14776729012921336
7601,0,0.026806508498200515
2979,0,0.0002899846208617136
28394,0,0.010901620392493861
26737,0,0.009711964512436217
18929,1,0.9881515151515151
9449,0,0.00039181222427352717
10946,0,0.01630521556571682
28493,0,0.02096390619374421
15495,1,0.9994117647058823
17376,0,0.06127804449955059
11348,0,0.035760672381045876
25268,0,0.004702800648173029
1686,0,0.4774246088144092
9123,0,0.011330780809603036
8429,0,0.024698028164733068
11114,1,0.5775910205957238
25004,1,0.29315545374227125
23559,0,0.001407215582828533
437,0,0.0032710461335485417
26525,0,0.007637839647351631
7206,0,0.0001399262545737706
27578,0,0.0006884882325560632
1711,1,0.8055638821962351
24008,1,0.1599214412262195
26544,0,0.03431320085151739
11082,1,0.8223276465085473
119,0,0.00019917974760862625
15017,1,0.29521687053976436
6075,0,0.2862800118560312
2463,1,0.5991983541985688
6236,0,0.15054195867454812
24399,1,1.0
29227,0,0.3798572439999682
4908,0,0.30340592043394377
29023,0,0.5137639222937669
12860,0,0.027249237809799445
5784,0,0.24796539466796438
17632,0,0.0025139424348140866
19804,0,0.016708458150288628
16989,0,0.026487336579991982
28407,1,0.29026389949669734
28006,0,0.24197041719712878
23481,0,0.24879208500107577
27803,1,0.8232309288761337
20322,0,0.013655320520250851
1305,0,0.007130774987313377
20639,0,0.1472759608198307
10172,0,0.0010948749755989794
28977,1,0.7732720658272388
641,0,0.5822377223643047
7408,1,0.7001554275296921
8479,1,0.35228959566665957
29167,0,0.0006049719719502147
14937,1,0.3072437742025279
17452,0,0.05459542541989136
894,0,0.5072803249091892
15045,0,0.10411525510018808
4045,0,0.07744945670861704
7744,0,0.17581349692846143
13437,0,0.00020920983787943868
2544,0,0.001284982265693849
23114,0,0.30018676486290985
22582,0,0.03533825919873993
27037,1,0.9926551724137931
17953,0,0.00021184784087180028
14723,1,0.01710963965501999
17413,1,0.6547444235870183
11586,0,0.0204518715225119
14101,1,0.19504719449221944
24854,1,0.5338274395215
5949,0,0.2866472530589251
4196,1,0.9993103448275862
9824,0,0.008644694191471496
18953,0,0.32834028971789164
3415,0,0.025835096152636034
28153,1,0.03562742599862385
16487,0,0.0012656423625739186
28724,0,0.6948835590339334
9096,0,0.3718108023103355
6942,1,0.9175628097392803
29792,1,0.05527741122232249
5032,0,0.15452328170332882
7951,0,0.012854246776506475
7362,0,0.11564472417724801
18838,0,0.0001432921246511856
27271,1,0.6546514090017171
4111,0,0.009644840793386828
15583,0,0.013306322756102868
14848,1,0.6704403017352044
3573,0,0.29902124259944807
3611,0,0.04408035302973921
25176,0,0.004962034894263026
4401,0,0.00014047191138582464
19567,0,0.3524871898959177
12643,0,8.556095729019946e-05
28266,0,0.04203846696418051
6226,0,0.04280097757044322
8821,0,0.07199868284355432
13246,0,0.44131990646354047
26654,1,0.9722661953615734
21252,0,0.009901404865552214
20172,1,0.39522771486275865
17721,0,0.12719976010789008
19184,0,0.6967733008126399
19883,0,0.00022810560607352463
19306,0,0.38530461384946224
11200,0,0.3593604328687742
11209,0,0.03533680717092159
29680,1,0.35313790781301035
26119,0,0.06724092286102516
2483,0,0.3867991558602625
12139,0,0.02159793390481287
15724,0,0.028158467792930752
3853,0,0.01562693938753922
8222,1,0.29563950892452917
17324,0,0.025501975298706885
6948,0,0.4399862180705922
10271,1,0.625575434208728
25994,0,0.082071029382706
11632,1,0.9829166666666667
20280,0,0.36033792891332217
4352,1,0.7175657856748129
17113,0,0.025125887064647735
10975,0,0.29901635602440896
13505,0,0.00015888890721328097
13621,0,0.2690644290010719
17203,0,0.17229479651176685
10028,1,0.8270549702176698
17073,0,0.0037407566497183243
12794,0,0.0005126316045295872
2147,0,0.048644812620440264
4039,0,0.032147097203910055
27933,0,0.0650808125929538
25101,0,0.02055495493587914
17419,0,0.002065369861581423
12468,0,0.07524280590739135
12961,0,0.15982375284539968
2640,0,0.0020509094488034936
11747,1,0.1958823887466439
29925,0,0.08026228578728388
28942,0,0.01863417098052609
20120,0,0.4846665682599437
15807,0,0.0024617699545813254
8981,1,0.3469397859820914
96,1,0.5560027850986466
1645,0,0.1551438738897904
14678,1,0.9879989366837217
22157,0,0.0928359712226253
2203,0,0.014960563287067907
21117,0,0.01227528219260704
11837,0,0.0023465348231784446
27148,1,0.5725980746030077
2156,0,0.0020738749398003646
19587,0,0.05140919041122539
17818,0,0.3969384837599741
21240,0,0.016603027217402172
8632,1,0.3700651643557123
21558,0,0.0010263478549347614
18339,0,0.0055071345318197665
27429,0,0.4110154859930084
20704,0,0.006315725701167675
25604,0,0.0064636578252681084
16101,0,0.10575622136445469
27466,0,0.023862423630050936
25494,0,0.1349390697300855
14494,0,0.09098781609543494
28414,0,0.2285724449146061
9194,0,0.012452213715616214
24272,0,0.015616693991322926
24768,1,0.40190722121549044
14619,1,0.7764297865348737
3963,0,0.3919942369416689
25828,0,0.17567135322845345
3358,0,0.004256023762574154
23646,0,0.2826660073460904
7814,0,0.0008302317135407281
16291,0,0.059094387191868505
2322,0,0.5745910908608525
24853,0,0.16660290790240206
22746,1,0.7780184434028121
2399,0,0.0003185863826126302
27690,0,0.007365665155501737
14709,1,0.4871551320998641
27522,0,0.1299089954796126
8234,0,0.006642614151961616
11576,0,0.12302388478197353
6826,0,0.02534984521225431
12259,1,0.7446265692119484
17158,0,0.08525717701552588
14321,0,0.7547866664767413
169,0,0.001551680319551821
17990,0,0.03211089097017844
2591,0,0.00020920983787943868
6074,0,0.18836114791916198
15965,1,0.9870074074074074
23924,0,0.014919378278748967
14670,0,0.7297900087686483
13122,0,0.0002899846208617136
2621,0,0.45711860752089356
19199,1,0.3574379139475913
13027,0,0.15073551823883777
29536,0,0.10473695113563714
10748,0,0.0003286164728834426
16547,0,0.012345918717718365
3018,0,0.0015979332564611476
27434,0,0.0005255291410983365
21372,0,0.3576712475728277
140,0,0.034229543419475386
1904,0,0.5771051709240194
4137,0,0.05070620300689568
23424,0,0.00012235596935683915
11192,0,0.013367586523615358
30384,0,0.025948922110100824
28302,0,0.08053444759873112
28971,0,0.0082294046753399
8874,0,0.2165358657469788
8836,0,5.9662914093898785e-05
5336,0,0.08707149426177174
22709,1,0.18247094116438065
12024,0,0.0013173300942719
21344,0,0.04284580642822235
20359,0,0.0001568449477922507
10962,0,0.1800346694521801
7695,0,0.34467472977170033
17808,0,0.11692251780429411
26509,0,0.0013018995767581675
1863,0,0.04075284285622829
11007,0,0.014745570028766659
9204,0,0.4788768210730642
26880,0,0.005327555321350852
5710,0,0.3785949732380539
13100,1,0.9009884866604746
13456,1,0.7330902655033968
16342,0,0.20590684730271122
30320,0,0.022584531626161378
27090,1,0.4107452340373029
30130,1,0.5708170597424881
18374,0,0.7396592393110174
27154,0,0.12771407527389356
18373,1,0.9279953465874249
14458,0,0.631169575746842
22208,0,0.00012235596935683915
10511,0,0.0004774008435919298
28386,1,0.9982424242424242
16914,0,0.0001399262545737706
30326,0,0.6098840766155625
4865,0,0.00020127594782530438
20124,1,0.20416737070068847
11671,0,0.025275850016227105
3851,0,0.4072639220428588
3368,0,0.013405144497330762
5755,1,0.6634634917555047
22052,0,0.09157795313501867
20236,0,0.009576655954995576
15429,0,0.00963372672744373
2582,0,0.007249163252955034
24631,0,8.556095729019946e-05
7289,0,0.1783405383488126
2767,0,0.18828884481008895
9797,0,0.02203121674692203
759,0,0.13354910292695707
9280,0,0.01706937907446703
22649,0,0.004422819583582245
323,1,0.9994827586206897
26213,0,0.0014020758569837637
17202,0,0.29910111851340465
4950,0,0.29686569065279916
5424,1,0.7015367460813985
25124,1,0.4922567489290348
15332,0,0.5207167120993139
17536,0,5.052632204273387e-05
578,1,1.0
18710,1,0.29810816962367565
20250,0,0.005613233325275
2238,0,0.05386214216970519
24722,0,0.1376159770045089
27350,1,0.7326096278396448
20800,0,0.004232643374897398
2770,0,0.03278623233267394
18817,0,0.002827385976908837
25076,0,0.0005194624763651288
22762,0,0.001841722722575976
20335,0,0.10846461745492741
24620,0,0.19901758154769997
29612,0,0.013467964213592021
3685,0,0.3527620819124186
10385,0,0.4663766459461259
565,1,0.6836205959969235
23178,0,0.10703073483123536
18404,0,0.20249845934698665
17099,0,0.05508005130100943
13245,0,0.0006009197535909026
6422,0,0.017545110015437328
26589,1,0.6914904981211373
26212,0,0.07992159372610408
3379,0,0.3401590204114685
26328,0,0.0036288461282568464
29663,1,0.11689206687119254
4065,0,0.07828730461274616
2038,0,0.5145299116533795
12215,0,0.0003383605931986052
11929,1,0.9982142857142857
8502,0,0.00015242871670235054
8606,0,0.028662781406708953
718,0,0.00989126100547703
15513,0,0.15048257487652258
12638,0,0.33011300152332157
18928,0,0.0004747550073039219
5602,1,0.4554566391706424
28325,0,0.5964085223535533
5790,1,0.38291439890797735
24690,0,0.0159232924704495
7385,0,0.0039710733150591865
30070,0,0.0040823681670609695
23573,0,0.06746729713048435
28706,0,0.0378118893705325
1351,1,0.8763700092171405
826,1,0.20349354489041094
17802,1,0.2152317899747617
11495,1,0.18644684849793677
11319,0,0.01426843321609588
17249,1,0.62560297271493
17945,0,0.17442837860896432
425,1,0.5955242167323158
9423,1,0.6742637672593983
6680,0,0.6717256611041712
17416,0,0.9716003271612204
12179,0,0.0004931129689297313
17618,1,0.9993604108309991
13358,0,0.2709253385311966
3958,1,0.4462025914485154
16873,0,0.0009361672522002984
16619,0,0.02968062975207859
19534,0,0.009736113269689003
195,1,0.999875
17075,0,0.1758280473042023
11873,0,0.01691942299328951
25385,0,0.0023494533474012237
10278,0,0.26579367213091587
8937,0,0.4307152747034837
22598,0,0.009901902350667431
24659,1,0.7055287513679852
29658,0,0.18190475549065688
11577,0,0.0035923215162980363
9678,0,0.13587571689996505
8417,0,0.45825872907071535
10828,0,0.2571804938521844
21361,0,0.27428392084040626
19354,1,1.0
27478,0,0.09860828636015148
17177,0,0.07990018833854544
7743,0,0.017866698928822568
20521,0,0.39537096409564604
5109,0,0.0006563268855335415
6944,0,0.2397077708611287
15062,1,0.7016247824292994
3629,0,0.03159953348397887
23283,0,0.0001576647538612285
18833,1,0.6024828491386072
11826,1,0.5726192777800038
28491,0,0.012401151741489765
18544,0,0.7245996174346705
4853,0,0.36537397961375717
6177,0,0.29719643193546247
471,0,0.46652802413160954
14436,0,0.046801087175278325
10200,0,0.5280417075976156
25256,0,0.014436277015224007
3027,0,0.01598511933244651
22250,0,0.025142509622710394
24425,1,0.4641721417443744
25458,0,0.12138481998761053
16677,0,0.22345422697048004
6541,0,0.5995593837526944
20446,0,0.10259846036179664
17557,0,0.0033376422221100084
5331,0,0.4383349924666488
20931,0,0.27289320122510874
3528,0,0.5827587320812224
17227,1,0.9931481481481481
6185,1,0.04040399604179364
12114,0,0.18088061204271547
10080,0,0.006963395432753492
8751,0,0.688358716260913
8204,0,0.3021321956118842
7741,1,0.8144646609901453
26318,0,0.09486107592452242
22915,0,0.22082005026998186
27964,0,0.02981435568229426
5405,0,0.0004452129908958893
3259,1,0.9976551724137931
269,0,0.0002887873720512082
23653,1,0.9594562380411807
10266,0,0.10365892518970657
18253,0,0.0012876169191928357
7184,0,0.0005356430645080116
3514,0,0.004093007423647697
3129,0,0.025293310809957458
8312,1,0.9549885838129266
27418,0,0.03712379310836034
16312,0,0.0049973372459399664
27975,0,0.00020055201819490343
292,1,0.3215837461890929
510,0,0.12724932808525868
27587,1,0.5907007867671142
4690,0,0.29189397634896613
19939,0,0.00904792707321534
29772,0,0.010176657697808168
3221,1,0.4471226121455728
8260,0,0.424062950796778
6957,0,0.01120167312069868
29258,0,0.5950342716056389
15616,0,0.008872520050279394
8513,1,0.3665536451309008
20312,1,0.6576983823754999
29675,0,0.3000323807494428
3112,0,0.42955528367942114
14628,0,0.0030365633883913347
15525,0,0.14577635965859778
21746,1,0.3843082392932301
2102,1,0.5842777126982227
4679,0,0.007573100987861566
28374,0,0.15762673038328118
1385,0,0.0362536306578876
20995,1,1.0
22829,0,0.0005164366930528339
18936,0,0.013116093708125505
20190,0,0.5556546967009087
1769,0,0.0006922196316195325
4270,0,0.0011478734016978336
7487,0,0.32643796376149325
2092,1,0.37443535840925873
4132,0,0.06518186642449014
22563,0,0.001974708631766699
3562,0,0.0004861810293234393
23249,0,0.13415358879012743
28535,0,8.556095729019946e-05
29099,1,0.39072658202024063
23640,0,0.05850786073180978
10717,0,0.4499114140248111
23276,0,0.0019394205686218222
2863,0,0.002867865172476027
11158,0,0.04108615636853721
13336,0,0.26403072485840695
21185,0,0.0021273117952921973
13694,0,0.06222218791696842
26260,1,0.9831282414903104
26491,0,0.061881074902088586
11519,0,0.09279466424928684
5600,0,0.00025512748545187034
29591,1,0.5601605143730238
8371,1,0.008611395525043907
14825,0,0.41340252080171164
15382,1,0.26888184479123817
8869,0,0.02243977370109217
28857,0,0.2163232540637574
23915,0,0.4729286162536851
3091,0,0.07832918503256195
4026,1,0.7066903378240212
11558,0,0.009335227869225488
6756,1,0.9859507643974027
9248,1,0.52173216017042
21166,0,0.2624823157651408
5287,0,0.06613341224561999
27333,0,0.15201886017159638
14986,0,0.0002887873720512082
9589,0,0.07457127050978626
14314,0,0.008296530129456765
19370,1,0.5641655098463212
19081,0,0.010501367816462439
19375,1,0.3396056105739087
28280,0,0.0027278696984844903
9949,1,0.2550727867422997
13285,0,0.10569545569123116
22845,0,0.1899322276430025
27807,0,0.6588704933637523
8407,0,0.280478094561365
7620,0,0.07950804036194817
18720,0,0.046674746941904155
30682,1,0.6416447827042926
8274,1,0.998763888888889
16058,0,0.023911841954804364
27938,0,0.02247338235646186
19629,0,0.015090819700197058
23536,0,0.024982970361791323
18756,0,0.01679883792112067
30374,0,0.13667274913318156
19976,0,0.00041545727603663137
5696,0,0.0012476113791410563
2158,0,0.024697650401982112
7397,0,0.12127570946180705
19505,0,0.5170116969791823
5981,0,0.03210168968898746
945,1,0.404019522496821
23555,0,0.24412456028440327
17450,1,0.5986514417236245
14948,0,7.081088533862897e-05
24405,0,0.020799323061034346
13635,0,0.00020055201819490343
4145,0,0.001896107622533048
928,0,0.2358379453662222
8509,0,0.025722658269469255
9616,0,0.18521687090107605
22398,0,0.028286715831207815
1918,1,0.5297006132022565
22361,0,0.2946137064200361
23450,1,0.8008854633340377
26989,0,0.1313204002000982
9043,1,1.0
1938,0,0.004834441754190097
18867,0,0.05544147548406511
9657,0,0.16156503468366407
6021,0,0.022603662615861313
27538,1,0.9989053172993336
12878,0,0.09663053831495567
2641,0,0.013624729801513405
8145,0,0.0004971015114690153
13879,1,0.03274697179053108
14804,0,0.22137831803296443
1942,0,0.07420866605342816
2217,1,0.3069013744898425
11603,0,0.1990003455522309
4830,0,0.001527427115853717
13816,0,0.0011085010822306405
18267,1,0.7106023245008051
20594,0,0.0404931681024852
11827,0,0.011538184191272205
22768,0,0.05023484791031123
20440,0,0.03547673004875205
30377,0,0.3806486889336329
22318,0,0.04628320378028918
21754,0,0.1626269934058711
10774,0,0.09516048113151644
28230,0,0.03604189018598488
11145,0,0.2552302684973484
17465,0,0.02448175162991457
25583,1,0.7325077560725649
8471,0,0.0024020160120816476
25934,0,0.08632129114126448
17462,0,0.030051213728486192
3109,0,0.01109757435624666
22059,0,0.006129137350050909
19941,0,0.011182913105713383
26151,0,0.13462710125703561
5296,0,0.0058910130167645555
3823,0,0.604639569711258
1294,0,0.05109053450084716
10512,1,0.4781713687918047
5453,0,0.00011974302090297756
19177,0,0.003987156170801339
28215,0,0.06474966570418972
30696,1,0.26359153905599575
2594,1,0.9967455300802175
4337,1,0.913206101848343
29823,0,0.12472959379452543
18521,0,0.015126259269520373
8685,0,0.04306581032971542
21412,0,0.0001316962569085337
10943,0,0.029669537241701165
18483,0,0.00257130229312545
25207,1,0.9931487058839324
30202,0,0.23367832599117389
21529,0,0.005009369704742495
10979,0,0.02702026726695891
6770,1,0.14648556488403164
2402,0,0.056470310684678365
2879,0,0.5889759983956023
14880,0,0.0042431288509718066
11350,0,0.0380250352247534
6858,0,0.3693323427783005
18825,0,0.24158421809631925
16073,0,0.012352452720615121
12108,0,0.158851518908621
9889,0,0.011834827729219545
19747,1,0.9996659663865546
7688,0,0.06431930738452978
22576,0,0.026090142539135518
26896,0,0.22210047257503568
7707,0,0.6995097497963338
18384,0,0.01760925814565121
4875,0,0.08717534073044059
28593,0,0.008733829391885948
666,0,0.41208591517710147
11834,1,0.830832570399506
17747,0,0.03430450960777861
3067,0,0.25688761792477804
23908,0,0.00011974302090297756
29525,0,0.5326223228656793
17277,1,0.27318404596981055
17513,0,0.003118133119302458
6376,0,0.19137924565798095
3493,0,0.012674609245925166
19003,1,0.9959868957129827
21324,0,0.006397124937211419
25328,0,0.022319045444714313
25399,1,0.6765464040741891
17661,0,0.2568707492380078
17337,0,0.10601225111891349
11476,1,0.5263432630494469
11339,0,0.05313895894166488
9007,0,0.02884290092865658
5946,0,0.4355172791642644
9543,0,0.058092197690347985
2163,0,0.4154565111523971
14651,1,0.46884869591577233
15926,0,0.04246242304079835
6989,1,0.929860746684424
24414,0,0.08601699032828052
3815,0,0.009912319483054145
11855,0,0.36894619251837873
17697,0,0.017577615852433247
1158,0,0.18048639936550284
29648,0,0.47326094583225337
9965,0,0.1336084107000295
3710,0,0.08561284480005807
24880,0,0.014873936546459196
3811,0,0.0020072829936146294
9319,1,0.43417817596647057
7173,0,0.2484259459033885
23655,1,0.535642879634559
27437,0,0.04647420185294127
27315,0,0.3892539795624684
9133,0,0.012878542315204808
322,0,0.009317234260209795
29,0,0.0597748923554813
11146,0,0.0679590542988671
989,0,0.2896489050513685
10949,1,0.46478377245813995
15106,0,0.03580115307535212
21954,1,0.9975862068965518
754,1,0.9441445201380799
5515,0,0.009290669054191441
2162,1,0.6272913952170466
22206,1,0.43802603995210004
18917,0,0.23911374994470155
1041,1,0.664877799033188
9948,0,0.1446388641876141
5374,0,0.2094700506274241
8359,1,0.8168456926103153
15253,0,0.3913405107406324
23526,0,0.05477786303998085
20609,0,0.17571382796176535
15256,0,0.07726093404313689
8226,1,1.0
5617,0,0.0744655708189973
21012,0,0.018504353085606405
5396,0,0.6225479633466352
7299,0,0.012109834174186231
30638,0,0.7293549702533549
24016,0,0.005061544365233595
7847,0,0.015000926904214245
26090,1,0.7813227018727404
21490,0,0.06462882303315406
19911,0,0.001417331351670823
5597,1,0.6274355355073861
16118,0,0.0004112372524308977
10667,0,0.021009150642879292
15914,0,0.004018757022029042
970,0,0.0026377093932922657
3241,0,0.09111785285176373
15307,0,0.0001568449477922507
22213,0,0.1518308585215041
1371,0,0.3704881888473153
25639,0,0.23880077144862266
23139,1,0.9896397243107767
24648,0,0.003010528581021879
6842,0,0.19933370232862618
14035,0,0.00014047191138582464
11917,1,0.9966363636363635
22607,0,0.00036425863639490586
24248,0,0.3313812370117122
21990,0,0.10943610336917539
11162,0,0.0022269266367777054
22261,0,0.006329830396642746
17723,1,0.30087230380945695
21404,0,0.17166731067502533
15927,0,0.09869328045407938
8779,1,0.7328099301639693
16663,1,0.8228342311194068
15043,0,0.4343667127981397
23660,0,0.0360133203228406
29069,1,0.24731381361155386
5035,0,0.0046007717932828015
22190,0,0.2500176276373466
21965,0,0.001077193583041423
17285,0,0.12454442889135717
12953,0,0.0001568449477922507
29323,0,0.000748117292055713
1923,0,0.00884905090748593
26627,0,0.017319024741933132
9087,1,0.44297640984340153
14317,0,0.0474646626312896
23003,0,0.18974948259414892
2295,0,0.0032161824171056197
3670,0,0.5099932185867337
3085,0,0.008021615528176169
813,1,0.42832047654156935
7800,0,0.002261114648640943
19415,0,0.015242247289685791
16975,0,0.01469118777997083
25367,0,0.08738269749630262
2827,1,0.7898737106815635
16059,1,1.0
22990,0,0.000276953052524581
29770,1,0.28686857004253136
26683,0,0.048465426384348316
1089,0,0.10901898564032181
23189,0,0.0021272566656156604
21345,0,0.15008384382882067
15831,0,0.02299574006920519
27076,0,0.0009528811603861764
14009,0,0.002117693289456237
2190,0,0.0016455998706684301
5730,0,0.2941436351792363
627,0,0.0011480074785758213
8943,0,0.002929529668915495
4071,0,0.06206635063804531
24221,0,0.3357759156633018
12045,0,0.003566804824545611
14785,0,0.17317239785922642
2937,0,0.01820680486938459
1004,1,0.8200006094466938
22725,0,0.011798557029073613
10253,0,0.061566388876674406
8975,0,0.09904992660947019
9602,1,0.5250056034333601
13890,0,0.05843688184409641
18844,0,0.3455378728424763
8619,0,0.1204859086906182
12569,0,0.006628884804830023
29624,1,0.17406328894315837
9164,0,0.0005046023735262066
15461,0,0.2780158349176139
21818,0,0.0175901663095636
17947,0,0.4075653452396983
9329,0,0.05502614090202445
12126,0,0.03548237680762527
28070,0,0.3479889192268724
1443,0,0.00667102786407784
24635,0,0.211991070596056
3598,0,0.07233937327004077
7170,0,0.009481216136030354
25309,0,0.2734374481000059
1387,1,0.9866586109968462
15919,0,0.03334351536528923
21261,0,0.34179686022938965
8719,1,0.3552696946869176
24137,1,0.3073824433784582
6571,0,0.19479525409194884
19626,1,0.42807126409321533
20843,0,0.29889998853916366
11817,0,0.0227249223621321
18689,1,0.9661174354964637
16462,0,0.004566652522261887
29685,1,0.8924584493514935
14467,1,0.7940953649193031
28628,0,0.5199030839129336
11172,0,0.0634235142996987
13689,1,0.2739039952763625
9379,0,0.06936567872855685
19668,0,0.014820177600744316
20051,1,0.4643870800756046
26988,1,0.5593701601697691
27061,1,0.9864732361265799
8623,0,0.014295861386307144
19858,0,0.7333503756761763
29251,0,0.020521707821565767
30148,0,0.0007513561815983002
26499,1,0.7256710119665712
24573,1,0.20462196672183947
28344,0,0.0004183188213470455
12557,0,0.01672797792845261
29077,0,0.02150527045230826
14090,0,0.19703815087871884
11455,0,0.025311138145035873
15208,0,0.060918162187119915
13330,0,0.007491534400376385
25703,0,0.00027204617867035045
14564,1,0.6688497042750686
20912,0,0.01557868788571698
18383,1,0.7139195347367753
11821,1,0.7357416930398017
16069,0,0.48581176860432373
4665,1,0.18816361474493631
23385,0,0.0859857758590209
25002,1,0.9973790015098598
20198,0,0.05489062173796504
9190,1,0.9785509424829099
12632,1,0.724109875057961
1039,1,0.6327506384669216
2811,0,0.033363442204342425
5848,0,0.0021038120403354147
8906,0,0.33607706904280943
11648,0,0.00596978809127764
22859,1,0.9846686507936507
10991,0,0.42597004798123966
25680,0,0.09082853523240156
9780,0,0.3630158917101797
8275,0,0.0010829207756039023
15846,1,0.5556446736145088
11360,0,0.014645330203290074
9493,0,0.00027828048638952647
2905,0,0.27434608914691316
27988,0,0.022442114117089004
27533,1,0.5764746234899549
9235,0,0.003593827602523678
17674,0,0.0005142704288370185
2118,0,0.11388360558475377
11647,0,0.19358974734505152
14701,0,0.015974313328889368
29373,1,0.5718494516551533
20576,0,0.0026513972218411637
26827,0,0.3784484560476673
15622,0,0.03894871967035673
10848,0,0.00015242871670235054
7143,0,0.04541248676465358
8589,0,0.035717833520603696
25219,0,0.7369274187277886
4706,0,0.4781303974392668
21628,0,0.4306408074845903
11579,0,0.10992663425802704
22671,0,0.47886442214248476
16276,0,0.01832247056527593
28988,0,0.049558480589614956
5588,0,0.002118294621236276
16781,0,0.023148532576134615
22757,1,0.3712461540799567
4025,0,0.0005556270653531139
8969,0,0.5098252723855542
27426,1,0.6840828526600511
7102,1,0.49640940837752845
24628,1,0.3072553516432876
3151,1,0.7461274127452212
3033,0,0.0038996907199388576
19611,0,5.052632204273387e-05
15593,0,0.012459217214620833
9340,0,0.0002633574831171073
12326,0,0.005030545814297028
10440,1,0.6779226308513354
18032,0,0.00024682320727111495
15320,0,0.1534324640188768
25352,0,0.6133179700563247
10881,0,0.18968366547504534
7216,0,0.21274344685042185
1814,0,0.7158332084865963
18580,0,0.08424126239731056
30458,0,0.015711286419612246
19986,0,0.006351283391392352
5383,1,0.318585117012856
28819,0,0.3300233138858533
18755,0,0.11454995973506088
17010,1,0.606393117389805
6397,0,0.18801452406763977
28904,1,0.7778755447083273
24340,0,5.9662914093898785e-05
25459,0,0.003129685058218869
25839,0,0.24840814936765693
5006,1,0.1735486753425656
12946,0,0.2704287741804707
24244,0,0.15345745167983604
12364,0,0.00012310889098039257
29425,0,0.009702452951177139
30117,0,0.7206548912532661
22937,0,0.03391505306296698
15752,0,0.06671869141347192
4880,0,0.00014564106409927825
19164,1,0.3749967866052934
15642,0,0.16022746318815148
16734,0,0.19468751872363943
17268,0,0.001577859155279896
17899,0,0.2908599312057
4857,1,0.28487192299303415
15653,0,0.3115042212026014
14954,0,0.006965052883349845
25881,0,0.06585201644152403
21264,0,0.033903385180711336
26543,0,0.0022280767671198336
3633,0,0.027079654289385965
24589,0,0.16967858593122373
6239,0,0.0016056940315299607
5950,1,0.46881409254924056
18593,1,0.4696817919074983
8798,0,0.33950797112893427
25013,1,0.975847202676924
3036,0,0.015009816489349587
17425,1,0.09600180832895566
10251,0,0.001087667205987854
1052,0,0.27883902089011803
3334,1,0.9694626780626779
2213,0,0.003188092476512376
5101,1,0.627503380114518
5481,0,0.00024682320727111495
24652,1,0.042013821026256414
30464,0,0.013577027427282968
22514,1,0.3686282260139106
24806,0,0.15007827001945256
21891,0,0.0028127381112219626
5859,0,0.007388186399216397
1484,0,0.1749083683750301
23693,0,0.3413780388332524
13583,1,0.1042365958182953
711,0,0.008692843888839862
16199,0,0.377335333471298
30658,0,0.03119789891971081
2265,0,0.1456530321012403
15511,1,0.03304090797789643
13963,0,0.0003286164728834426
29408,0,0.14303836337167014
21557,1,0.5731014060150417
3962,0,0.0020099024293194446
29626,0,0.0006706998973809314
1416,1,0.5680731197781699
24143,0,0.01705440275813576
947,0,0.23217028170493703
27899,0,0.5416054795409074
14267,0,0.041257116639763496
2241,0,0.00047141076286434636
277,0,0.320224306028904
26527,0,0.018620301742310347
20993,0,0.00016742393000414958
29084,0,0.06151146137610453
18480,0,0.021317575892290046
11523,1,0.09919459355377494
10785,0,0.17084601971672278
29611,0,0.3513472438070431
8385,1,0.9854949883146483
4420,0,0.004240677704165919
12540,0,0.002275933892598318
26515,0,0.0001399262545737706
692,0,0.0035257879960129703
4737,0,0.0002653234939720944
273,0,0.032694995056907004
12574,0,0.02668979867278771
